name,abv,price,size,kind,establishment_type,bar_name,county_name,beer_category,origin_zone,bar_url,beer_url
Oxbow Liquid Swords 2017,8.0,30.0,16.9,Bottle,Bar,Hops Hill,Kings,Ale,country,https://www.beermenus.com/places/16433-hops-hill,https://www.beermenus.com/beers/230540-oxbow-liquid-swords-2017
Oxbow Farmhouse Pale Ale,6.0,8.0,12.0,Bottle,Bar,Logan’s Run,Kings,Ale,country,https://www.beermenus.com/places/57966-logan-s-run,https://www.beermenus.com/beers/12342-oxbow-farmhouse-pale-ale
Oxbow Farmhouse Pale Ale,6.0,9.0,16.0,Draft,Bar,Gold Star Beer Counter,Kings,Ale,country,https://www.beermenus.com/places/23442-gold-star-beer-counter,https://www.beermenus.com/beers/12342-oxbow-farmhouse-pale-ale
Oxbow Infinite Darkness,11.5,10.0,8.0,Draft,Bar,Gold Star Beer Counter,Kings,Stout,country,https://www.beermenus.com/places/23442-gold-star-beer-counter,https://www.beermenus.com/beers/75994-oxbow-infinite-darkness
Oxbow Abrico,6.5,23.0,16.9,Bottle,Bar,Gold Star Beer Counter,Kings,Sour,country,https://www.beermenus.com/places/23442-gold-star-beer-counter,https://www.beermenus.com/beers/317723-oxbow-abrico
Oxbow Again & Again,3.5,14.0,25.4,Bottle,Bar,Gold Star Beer Counter,Kings,Ale,country,https://www.beermenus.com/places/23442-gold-star-beer-counter,https://www.beermenus.com/beers/334217-oxbow-again-again
Oxbow Albarrique,7.0,23.0,16.9,Bottle,Bar,Gold Star Beer Counter,Kings,Sour,country,https://www.beermenus.com/places/23442-gold-star-beer-counter,https://www.beermenus.com/beers/328313-oxbow-albarrique
Oxbow Kriekalore,8.0,23.0,16.9,Bottle,Bar,Gold Star Beer Counter,Kings,Ale,country,https://www.beermenus.com/places/23442-gold-star-beer-counter,https://www.beermenus.com/beers/330639-oxbow-kriekalore
Oxbow Magenta,7.5,23.0,25.4,Bottle,Bar,Gold Star Beer Counter,Kings,Ale,country,https://www.beermenus.com/places/23442-gold-star-beer-counter,https://www.beermenus.com/beers/279775-oxbow-magenta
Oxbow Principesca,6.5,23.0,16.9,Bottle,Bar,Gold Star Beer Counter,Kings,Sour,country,https://www.beermenus.com/places/23442-gold-star-beer-counter,https://www.beermenus.com/beers/317066-oxbow-principesca
Oxbow Saison Dell'Aragosta,4.5,19.0,16.9,Bottle,Bar,Gold Star Beer Counter,Kings,Ale,country,https://www.beermenus.com/places/23442-gold-star-beer-counter,https://www.beermenus.com/beers/92607-oxbow-saison-dell-aragosta
Oxbow Slow Motion,6.0,18.0,16.9,Bottle,Bar,Gold Star Beer Counter,Kings,Sour,country,https://www.beermenus.com/places/23442-gold-star-beer-counter,https://www.beermenus.com/beers/342711-oxbow-slow-motion
Oxbow Cohesion,6.5,8.0,12.0,Draft,Bar,Albion,New York,Ale,country,https://www.beermenus.com/places/18217-albion,https://www.beermenus.com/beers/295954-oxbow-cohesion
Oxbow Surf Casting,4.5,8.0,12.0,Can,Bar,Albion,New York,Wheat,country,https://www.beermenus.com/places/18217-albion,https://www.beermenus.com/beers/327125-oxbow-surf-casting
Oxbow Barrel-Aged Infinite Darkness,11.5,7.0,4.0,Draft,Bar,Beer Street,Kings,Stout,country,https://www.beermenus.com/places/4305-beer-street,https://www.beermenus.com/beers/320554-oxbow-barrel-aged-infinite-darkness
Oxbow Past Tense,5.5,6.0,4.0,Draft,Bar,Beer Street,Kings,Wheat,country,https://www.beermenus.com/places/4305-beer-street,https://www.beermenus.com/beers/336995-oxbow-past-tense
Oxbow Grizacca,4.5,9.0,16.0,Can,Bar,Beer Street,Kings,Ale,country,https://www.beermenus.com/places/4305-beer-street,https://www.beermenus.com/beers/90092-oxbow-grizacca
Oxbow Kahn,6.0,9.0,16.0,Can,Bar,Beer Street,Kings,Ale,country,https://www.beermenus.com/places/4305-beer-street,https://www.beermenus.com/beers/300197-oxbow-kahn
Oxbow Luppolo,5.0,9.0,16.0,Can,Bar,Beer Street,Kings,Pilsner,country,https://www.beermenus.com/places/4305-beer-street,https://www.beermenus.com/beers/167145-oxbow-luppolo
Oxbow Slow Motion,6.0,8.0,4.0,Draft,Bar,Beer Street,Kings,Sour,country,https://www.beermenus.com/places/4305-beer-street,https://www.beermenus.com/beers/342711-oxbow-slow-motion
Oxbow Farmhouse Pale Ale,6.0,9.0,12.0,Draft,Bar,The Double Windsor,Kings,Ale,country,https://www.beermenus.com/places/1122-the-double-windsor,https://www.beermenus.com/beers/12342-oxbow-farmhouse-pale-ale
Oxbow Farmhouse Pale Ale,6.0,8.5,12.0,Draft,Bar,The Junction,New York,Ale,country,https://www.beermenus.com/places/2331-the-junction,https://www.beermenus.com/beers/12342-oxbow-farmhouse-pale-ale
Oxbow Barrel Aged Farmhouse Pale Ale,6.5,34.0,22.0,Bottle,Bar,District Tap House,New York,Ale,country,https://www.beermenus.com/places/13675-district-tap-house,https://www.beermenus.com/beers/31383-oxbow-barrel-aged-farmhouse-pale-ale
Oxbow Harvest,,8.0,12.0,Draft,Bar,Rattle N Hum West,New York,,country,https://www.beermenus.com/places/26966-rattle-n-hum-west,https://www.beermenus.com/beers/66829-oxbow-harvest
Oxbow Momoko,7.0,30.0,16.0,Bottle,Bar,Rattle N Hum West,New York,Sour,country,https://www.beermenus.com/places/26966-rattle-n-hum-west,https://www.beermenus.com/beers/169289-oxbow-momoko
Oxbow Pils & Love,4.5,9.0,16.0,Can,Bar,The Well,Kings,Pilsner,country,https://www.beermenus.com/places/18701-the-well,https://www.beermenus.com/beers/335115-oxbow-pils-love
Oxbow 3 Barrels Deep,9.0,34.0,16.9,Bottle,Bar,The Well,Kings,Sour,country,https://www.beermenus.com/places/18701-the-well,https://www.beermenus.com/beers/233316-oxbow-3-barrels-deep
Oxbow Barrel Aged Farmhouse Pale Ale,6.5,32.0,17.0,Bottle,Bar,The Well,Kings,Ale,country,https://www.beermenus.com/places/18701-the-well,https://www.beermenus.com/beers/31383-oxbow-barrel-aged-farmhouse-pale-ale
Oxbow Farmhouse Pale Ale,6.0,8.0,12.0,Bottle,Bar,The Well,Kings,Ale,country,https://www.beermenus.com/places/18701-the-well,https://www.beermenus.com/beers/12342-oxbow-farmhouse-pale-ale
Oxbow Momoko,7.0,34.0,16.9,Bottle,Bar,The Well,Kings,Sour,country,https://www.beermenus.com/places/18701-the-well,https://www.beermenus.com/beers/169289-oxbow-momoko
Oxbow Punch Brook,7.0,9.0,12.0,Draft,Bar,St. Elias,Kings,Fruit,country,https://www.beermenus.com/places/61770-st-elias,https://www.beermenus.com/beers/252836-oxbow-punch-brook
Oxbow Luppolo,5.0,8.0,16.0,Can,Bar,St. Elias,Kings,Pilsner,country,https://www.beermenus.com/places/61770-st-elias,https://www.beermenus.com/beers/167145-oxbow-luppolo
Oxbow Pils & Love,4.5,8.0,16.0,Can,Bar,Deacon Brodie's Tavern,New York,Pilsner,country,https://www.beermenus.com/places/31417-deacon-brodie-s-tavern,https://www.beermenus.com/beers/335115-oxbow-pils-love
Oxbow Farmhouse Pale Ale,6.0,8.0,14.0,Draft,Restaurant,John Brown Smokehouse,Queens,Ale,country,https://www.beermenus.com/places/8121-john-brown-smokehouse,https://www.beermenus.com/beers/12342-oxbow-farmhouse-pale-ale
Oxbow Loretta,4.0,9.0,11.2,Bottle,Bar,The Wilky,Kings,Wheat,country,https://www.beermenus.com/places/26488-the-wilky,https://www.beermenus.com/beers/20262-oxbow-loretta
Oxbow / Fonta Flora Open Air Farmhouse Saison,6.5,45.0,16.9,Bottle,Restaurant,Cafe D'Alsace,New York,Ale,country,https://www.beermenus.com/places/1079-cafe-d-alsace,https://www.beermenus.com/beers/277111-oxbow-fonta-flora-open-air-farmhouse-saison
Oxbow Sasuga,5.5,20.0,16.0,Bottle,Restaurant,Craft House Beer Garden,Richmond,Ale,country,https://www.beermenus.com/places/16180-craft-house-beer-garden,https://www.beermenus.com/beers/15037-oxbow-sasuga
Oxbow Crossfade,5.0,26.0,16.0,Bottle,Bar,Broadway Dive,New York,Ale,country,https://www.beermenus.com/places/339-broadway-dive,https://www.beermenus.com/beers/85396-oxbow-crossfade
Oxbow Kriekalore,8.0,9.5,11.0,Draft,Brewery,Mikkeller Brewing NYC,Queens,Ale,country,https://www.beermenus.com/places/52249-mikkeller-brewing-nyc,https://www.beermenus.com/beers/330639-oxbow-kriekalore
Oxbow Max Tun,8.0,30.0,16.9,Bottle,Brewery,Mikkeller Brewing NYC,Queens,Stout,country,https://www.beermenus.com/places/52249-mikkeller-brewing-nyc,https://www.beermenus.com/beers/314280-oxbow-max-tun
Oxbow Kahn,6.0,9.0,16.0,Can,,BAR 177 NYC,New York,Ale,country,https://www.beermenus.com/places/57885-bar-177-nyc,https://www.beermenus.com/beers/300197-oxbow-kahn
Oxbow Kahn,6.0,9.0,16.0,Can,Bar,BAR 180 NYC,New York,Ale,country,https://www.beermenus.com/places/42483-bar-180-nyc,https://www.beermenus.com/beers/300197-oxbow-kahn
BrewDog Elvis Juice,6.5,6.0,12.0,Can,Restaurant,Char Sue,New York,IPA,country,https://www.beermenus.com/places/44274-char-sue,https://www.beermenus.com/beers/186678-brewdog-elvis-juice
BrewDog Elvis Juice,6.5,8.0,12.0,Can,Bar,The Malt House,New York,IPA,country,https://www.beermenus.com/places/7792-the-malt-house,https://www.beermenus.com/beers/186678-brewdog-elvis-juice
BrewDog Elvis Juice,6.5,,12.0,Can,,White Oak Tavern,New York,IPA,country,https://www.beermenus.com/places/65124-white-oak-tavern,https://www.beermenus.com/beers/186678-brewdog-elvis-juice
Brewdog King of Eights,6.9,7.0,14.0,Draft,Bar,Sugarburg,Kings,IPA,country,https://www.beermenus.com/places/16204-sugarburg,https://www.beermenus.com/beers/319547-brewdog-king-of-eights
Collective Arts Guava Gose,4.9,10.0,12.0,Can,Restaurant,Char Sue,New York,Sour,world,https://www.beermenus.com/places/44274-char-sue,https://www.beermenus.com/beers/210900-collective-arts-guava-gose
Collective Arts Life in the Clouds,6.1,8.0,16.0,Can,,Botanica Bar,New York,IPA,world,https://www.beermenus.com/places/63726-botanica-bar,https://www.beermenus.com/beers/239889-collective-arts-life-in-the-clouds
Collective Arts Pina Colada Sour,5.6,10.0,16.0,Can,Bar,Benson's NYC,New York,Sour,world,https://www.beermenus.com/places/20866-benson-s-nyc,https://www.beermenus.com/beers/274533-collective-arts-pina-colada-sour
Collective Arts Origin of Darkness Bourbon Barrel Aged with Black Truffles,11.5,30.0,16.9,Draft,Bar,Someday Bar NYC,Kings,Aged,world,https://www.beermenus.com/places/63434-someday-bar-nyc,https://www.beermenus.com/beers/292632-collective-arts-origin-of-darkness-bourbon-barrel-aged-with-black-truffles
Collective Arts Stranger than Fiction Porter,5.5,,16.0,Can,,White Oak Tavern,New York,Stout,world,https://www.beermenus.com/places/65124-white-oak-tavern,https://www.beermenus.com/beers/120029-collective-arts-stranger-than-fiction-porter
Collective Arts Pina Colada Sour,5.6,10.0,16.0,Can,Bar,The Roost,New York,Sour,world,https://www.beermenus.com/places/15201-the-roost,https://www.beermenus.com/beers/274533-collective-arts-pina-colada-sour
Collective Arts Radio the Mothership,8.5,11.0,16.0,Can,Bar,The Roost,New York,IPA,world,https://www.beermenus.com/places/15201-the-roost,https://www.beermenus.com/beers/230977-collective-arts-radio-the-mothership
Collective Arts Life in the Clouds,6.1,8.0,16.0,Can,Bar,Logan’s Run,Kings,IPA,world,https://www.beermenus.com/places/57966-logan-s-run,https://www.beermenus.com/beers/239889-collective-arts-life-in-the-clouds
Collective Arts Stranger than Fiction Porter,5.5,8.0,16.0,Draft,Bar,Washington Commons,Kings,Stout,world,https://www.beermenus.com/places/740-washington-commons,https://www.beermenus.com/beers/120029-collective-arts-stranger-than-fiction-porter
Collective Arts Dry Hopped Raspberry Sour,5.5,7.0,12.0,Draft,Bar,Northern Bell,Kings,Ale,world,https://www.beermenus.com/places/16281-northern-bell,https://www.beermenus.com/beers/294354-collective-arts-dry-hopped-raspberry-sour
Collective Arts Ransack The Universe IPA,6.8,8.0,16.0,Draft,Bar,The Double Windsor,Kings,IPA,world,https://www.beermenus.com/places/1122-the-double-windsor,https://www.beermenus.com/beers/82956-collective-arts-ransack-the-universe-ipa
Collective Arts Prophets & Nomads,4.5,7.5,16.0,Can,Bar,The Junction,New York,Sour,world,https://www.beermenus.com/places/2331-the-junction,https://www.beermenus.com/beers/200275-collective-arts-prophets-nomads
Collective Arts Pina Colada Sour,5.6,9.0,16.0,Can,Bar,The Well,Kings,Sour,world,https://www.beermenus.com/places/18701-the-well,https://www.beermenus.com/beers/274533-collective-arts-pina-colada-sour
Collective Arts Lunch Money,4.8,8.0,14.0,Draft,Brewery,Alewife Brewpub,Queens,Ale,world,https://www.beermenus.com/places/4932-alewife-brewpub,https://www.beermenus.com/beers/244676-collective-arts-lunch-money
Collective Arts Stranger than Fiction Porter,5.5,7.0,16.0,Draft,Bar,The Gutter LIC,Queens,Stout,world,https://www.beermenus.com/places/43942-the-gutter-lic,https://www.beermenus.com/beers/120029-collective-arts-stranger-than-fiction-porter
Collective Arts Life in the Clouds,6.1,8.0,16.0,Can,Bar,THE BARONESS bar + kitchen,Queens,IPA,world,https://www.beermenus.com/places/38379-the-baroness-bar-kitchen,https://www.beermenus.com/beers/239889-collective-arts-life-in-the-clouds
Collective Arts Prophets & Nomads,4.5,8.0,16.0,Can,Bar,THE BARONESS bar + kitchen,Queens,Sour,world,https://www.beermenus.com/places/38379-the-baroness-bar-kitchen,https://www.beermenus.com/beers/200275-collective-arts-prophets-nomads
Collective Arts Stranger than Fiction Porter,5.5,12.0,16.0,Can,Bar,Sycamore Flower Shop & Bar,Kings,Stout,world,https://www.beermenus.com/places/523-sycamore-flower-shop-bar,https://www.beermenus.com/beers/120029-collective-arts-stranger-than-fiction-porter
Collective Arts Life in the Clouds,6.1,,,Draft,Bar,The Rochard NYC,New York,IPA,world,https://www.beermenus.com/places/44607-the-rochard-nyc,https://www.beermenus.com/beers/239889-collective-arts-life-in-the-clouds
Collective Arts Stranger than Fiction Porter,5.5,8.0,14.0,Draft,Bar,Earl's Beer & Cheese,New York,Stout,world,https://www.beermenus.com/places/2195-earl-s-beer-cheese,https://www.beermenus.com/beers/120029-collective-arts-stranger-than-fiction-porter
Collective Arts Jam Up The Mash,5.2,9.0,16.0,Can,Bar,Adobe Blues,Richmond,Sour,world,https://www.beermenus.com/places/2078-adobe-blues,https://www.beermenus.com/beers/276845-collective-arts-jam-up-the-mash
Collective Arts Spacial Relations,8.0,4.5,16.0,Can,Bar,Broadway Dive,New York,Sour,world,https://www.beermenus.com/places/339-broadway-dive,https://www.beermenus.com/beers/339338-collective-arts-spacial-relations
Collective Arts Guava Gose,4.9,8.0,12.0,Can,Restaurant,The Queensboro,Queens,Sour,world,https://www.beermenus.com/places/48847-the-queensboro,https://www.beermenus.com/beers/210900-collective-arts-guava-gose
Collective Arts Hazy State,4.1,8.0,16.0,Draft,Bar,Hogshead Tavern,New York,IPA,world,https://www.beermenus.com/places/19240-hogshead-tavern,https://www.beermenus.com/beers/314084-collective-arts-hazy-state
Collective Arts Ransack The Universe IPA,6.8,8.0,16.0,Draft,Bar,Hogshead Tavern,New York,IPA,world,https://www.beermenus.com/places/19240-hogshead-tavern,https://www.beermenus.com/beers/82956-collective-arts-ransack-the-universe-ipa
Collective Arts Stranger than Fiction Porter,5.5,8.0,16.0,Draft,Bar,Hogshead Tavern,New York,Stout,world,https://www.beermenus.com/places/19240-hogshead-tavern,https://www.beermenus.com/beers/120029-collective-arts-stranger-than-fiction-porter
Collective Arts Life in the Clouds,6.1,7.5,16.0,Draft,Bar,Harlem Public,New York,IPA,world,https://www.beermenus.com/places/7658-harlem-public,https://www.beermenus.com/beers/239889-collective-arts-life-in-the-clouds
Collective Arts Life in the Clouds,6.1,11.0,16.0,Can,,BAR 177 NYC,New York,IPA,world,https://www.beermenus.com/places/57885-bar-177-nyc,https://www.beermenus.com/beers/239889-collective-arts-life-in-the-clouds
Collective Arts Mash Up The Jam,5.0,11.0,16.0,Can,,BAR 177 NYC,New York,Sour,world,https://www.beermenus.com/places/57885-bar-177-nyc,https://www.beermenus.com/beers/235582-collective-arts-mash-up-the-jam
Collective Arts Ransack The Universe IPA,6.8,11.0,16.0,Can,,BAR 177 NYC,New York,IPA,world,https://www.beermenus.com/places/57885-bar-177-nyc,https://www.beermenus.com/beers/82956-collective-arts-ransack-the-universe-ipa
Collective Arts Spacial Relations,8.0,12.0,16.0,Can,,BAR 177 NYC,New York,Sour,world,https://www.beermenus.com/places/57885-bar-177-nyc,https://www.beermenus.com/beers/339338-collective-arts-spacial-relations
Collective Arts Life in the Clouds,6.1,11.0,16.0,Can,Bar,BAR 180 NYC,New York,IPA,world,https://www.beermenus.com/places/42483-bar-180-nyc,https://www.beermenus.com/beers/239889-collective-arts-life-in-the-clouds
Collective Arts Lunch Money,4.8,10.0,16.0,Can,Bar,BAR 180 NYC,New York,Ale,world,https://www.beermenus.com/places/42483-bar-180-nyc,https://www.beermenus.com/beers/244676-collective-arts-lunch-money
Collective Arts Mash Up The Jam,5.0,11.0,16.0,Can,Bar,BAR 180 NYC,New York,Sour,world,https://www.beermenus.com/places/42483-bar-180-nyc,https://www.beermenus.com/beers/235582-collective-arts-mash-up-the-jam
Collective Arts Ransack The Universe IPA,6.8,11.0,16.0,Can,Bar,BAR 180 NYC,New York,IPA,world,https://www.beermenus.com/places/42483-bar-180-nyc,https://www.beermenus.com/beers/82956-collective-arts-ransack-the-universe-ipa
Collective Arts Spacial Relations,8.0,12.0,16.0,Can,Bar,BAR 180 NYC,New York,Sour,world,https://www.beermenus.com/places/42483-bar-180-nyc,https://www.beermenus.com/beers/339338-collective-arts-spacial-relations
Collective Arts Life in the Clouds,6.1,8.0,16.0,Draft,Bar,Buddha Beer Bar,New York,IPA,world,https://www.beermenus.com/places/3693-buddha-beer-bar,https://www.beermenus.com/beers/239889-collective-arts-life-in-the-clouds
Echigo Koshihikari,5.0,12.0,17.0,Bottle,Restaurant,Char Sue,New York,Lager,world,https://www.beermenus.com/places/44274-char-sue,https://www.beermenus.com/beers/1862-echigo-koshihikari
Stillwater Shaken Not Stirred Gin Fizz,5.5,13.0,16.0,Can,Restaurant,Char Sue,New York,Sour,country,https://www.beermenus.com/places/44274-char-sue,https://www.beermenus.com/beers/315311-stillwater-shaken-not-stirred-gin-fizz
Stillwater/Olive Strawberry Vanilla Shakerato,5.0,10.0,16.0,Can,Bar,The Owl's Head,Kings,IPA,country,https://www.beermenus.com/places/19618-the-owl-s-head,https://www.beermenus.com/beers/336481-stillwater-olive-strawberry-vanilla-shakerato
Ithaca Apricot Wheat,4.9,5.0,8.0,Draft,Bar,Brazen Head,Kings,Fruit,state,https://www.beermenus.com/places/522-brazen-head,https://www.beermenus.com/beers/297-ithaca-apricot-wheat
Ithaca Apricot Wheat,4.9,5.0,8.0,Draft,Bar,Brazen Head,New York,Fruit,state,https://www.beermenus.com/places/522-brazen-head,https://www.beermenus.com/beers/297-ithaca-apricot-wheat
Ithaca Flower Power with Galaxy Hops,7.2,8.5,16.0,Draft,Bar,Blind Tiger Ale House,New York,IPA,state,https://www.beermenus.com/places/188-blind-tiger-ale-house,https://www.beermenus.com/beers/336857-ithaca-flower-power-with-galaxy-hops
Ithaca Flower Power IPA,7.2,8.0,16.0,Draft,Bar,Logan’s Run,Kings,IPA,state,https://www.beermenus.com/places/57966-logan-s-run,https://www.beermenus.com/beers/41166-ithaca-flower-power-ipa
South Hill Farmhouse Cider,8.1,,5.0,Draft,Bar,The Owl Farm,Kings,Fruit,state,https://www.beermenus.com/places/5931-the-owl-farm,https://www.beermenus.com/beers/331134-south-hill-farmhouse-cider
Ithaca Flower Power IPA,7.2,8.0,14.0,Draft,Bar,Tavern29,New York,IPA,state,https://www.beermenus.com/places/4862-tavern29,https://www.beermenus.com/beers/41166-ithaca-flower-power-ipa
Ithaca Lakeside Lager,4.2,7.0,16.0,,Bar,Ore Bar,Kings,Lager,state,https://www.beermenus.com/places/8379-ore-bar,https://www.beermenus.com/beers/314551-ithaca-lakeside-lager
Ithaca Brew York,5.25,,,Draft,Bar,Beer Authority,New York,Ale,state,https://www.beermenus.com/places/4418-beer-authority,https://www.beermenus.com/beers/265562-ithaca-brew-york
Ithaca Cascazilla Red IPA,6.5,9.0,20.0,Draft,Restaurant,Alewife Queens,Queens,Ale,state,https://www.beermenus.com/places/2842-alewife-queens,https://www.beermenus.com/beers/89810-ithaca-cascazilla-red-ipa
